Spots	Groups	Patients	cell_left	cell_mid	cell_right	N_mid	N_tot	ratio_mean	quant	mean_rand	sd_rand	d_0.01	d_0.05	d_0.25	d_0.5	d_0.75	d_0.95	d_0.99
1	1	1	CD4T	Macrophage	Bcell	264	2327	1.53597907318816	100	1.28111904707785	0.0663061366256653	1.14522205675369	1.19447688296115	1.24086859420885	1.27717331468959	1.31207328572195	1.41608892817928	1.43457778271076
1	1	1	CD4T	Stroma	Bcell	197	2327	1.4174768769294	95	1.27402414817641	0.0841692338900413	1.08038494028739	1.13501546855912	1.22728069520032	1.26428782850816	1.32862117632582	1.39960188721567	1.47642861143947
1	1	1	CD4T	Treg	Bcell	303	2327	1.32137002489936	76	1.28346849032725	0.073506725479987	1.13198214866061	1.18481753767565	1.23047543875514	1.28367200047267	1.31540649156376	1.41925648940172	1.48304908388323
1	1	1	CD4T	Tumor	Bcell	748	2327	1.59715840372637	100	1.2862919741513	0.0477548248771713	1.19167508911791	1.21910121993619	1.25363759159831	1.2849356454737	1.31342309202027	1.35909205993309	1.4086407028958
1	1	1	CD4T	Bcell	CD8T	219	2327	0.956702857590505	13	1.02163626010902	0.0612616352976102	0.907535839081293	0.940610765649484	0.98190825122983	1.01482932973175	1.04996531709095	1.11819990330909	1.18275001579523
1	1	1	CD4T	CD4T	CD8T	229	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD4T	CD8T	CD8T	367	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD4T	Macrophage	CD8T	264	2327	1.68659534609967	100	1.01929290690318	0.0485712911454972	0.918618002048872	0.950618705087754	0.986499247452141	1.01547422134589	1.04961204707526	1.09947004587142	1.12162147138468
1	1	1	CD4T	Stroma	CD8T	197	2327	1.21508289052376	100	1.0025773816981	0.0566649543416869	0.894242908635471	0.921968791611943	0.96050310788793	0.996420313161032	1.04443362895392	1.08967981029345	1.12339459926743
1	1	1	CD4T	Treg	CD8T	303	2327	1.34086333498142	100	1.01070135589021	0.0452724864713148	0.922807093832234	0.943385450104217	0.982234457160582	1.00480060789213	1.03594073909541	1.09446100962547	1.12075770552023
1	1	1	CD4T	Tumor	CD8T	748	2327	1.0909416710534	98	1.01653530765267	0.0351887924611115	0.955069639705817	0.964124549457298	0.996481283044965	1.01114496319035	1.04118738144402	1.0694403767544	1.09384374107638
1	1	1	CD4T	Bcell	Macrophage	219	2327	1.09532832654051	7	1.19660344588351	0.0847555455205666	1.05874857707737	1.0873040289871	1.14474926408316	1.18792166600228	1.23354412925932	1.28926503674763	1.42580073087708
1	1	1	CD4T	CD4T	Macrophage	229	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD4T	CD8T	Macrophage	367	2327	1.5714644088654	100	1.16610067258511	0.0523856185787529	1.0639832810293	1.08904620863958	1.12786391612257	1.16501549131269	1.20632666300479	1.24257818883683	1.25912150620217
1	1	1	CD4T	Macrophage	Macrophage	264	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD4T	Stroma	Macrophage	197	2327	1.30206338590949	99	1.16020936717923	0.066679386430031	1.04100688714837	1.05279768765788	1.10939182415721	1.16194788708461	1.20274166226135	1.2693039786485	1.30138561418354
1	1	1	CD4T	Treg	Macrophage	303	2327	1.4103080868084	100	1.17592343550614	0.0581382179146865	1.05973950946667	1.08275678434469	1.1415605145262	1.1708814777716	1.20823533881262	1.27933642042306	1.33789515025408
1	1	1	CD4T	Tumor	Macrophage	748	2327	1.56529551225471	100	1.1683118598099	0.037053621195662	1.09030350689364	1.10740448218687	1.14717144764448	1.16656280105096	1.19141908180592	1.2267784109386	1.26345382198725
1	1	1	CD4T	Bcell	Stroma	219	2327	0.949911887460806	0	1.34033873620312	0.0758124782526496	1.1836151470755	1.22156201529689	1.28604601220734	1.33479922961799	1.39239574478989	1.46138078024707	1.53708421764674
1	1	1	CD4T	CD4T	Stroma	229	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD4T	CD8T	Stroma	367	2327	1.73719657090366	100	1.35038412464744	0.058025817003375	1.21915869152721	1.25972328543051	1.30271515914687	1.3577440693717	1.39207219868381	1.43609272752301	1.4809315437182
1	1	1	CD4T	Macrophage	Stroma	264	2327	1.49557818663936	97	1.33751694866771	0.0689186294906316	1.21285195841851	1.23857828129181	1.28908544856581	1.33504951540011	1.37436943863239	1.44876950040577	1.52861156952735
1	1	1	CD4T	Stroma	Stroma	197	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD4T	Treg	Stroma	303	2327	1.36466574318813	66	1.34860455958056	0.0725443728172004	1.22266514184529	1.24978716214731	1.30241824908284	1.33307392189523	1.39496008655071	1.43348994224065	1.56954760997703
1	1	1	CD4T	Tumor	Stroma	748	2327	1.5413592091514	99	1.34458801861307	0.0521177222805415	1.26070531421814	1.26916711422507	1.31124819076647	1.34028066518311	1.37829150041394	1.4211047255172	1.46558488166928
1	1	1	CD4T	Bcell	Treg	219	2327	0.781090434450226	0	1.10846810042879	0.0574293192579905	0.991403121874641	1.02633318659841	1.0695561358815	1.10586465982058	1.14487064913306	1.20562502667922	1.24123557131589
1	1	1	CD4T	CD4T	Treg	229	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD4T	CD8T	Treg	367	2327	1.42376481992763	100	1.10225402021367	0.0506683594012351	1.01653303483727	1.03781810694766	1.06972308861068	1.09642061622016	1.12354988032835	1.20211953940101	1.27950683536174
1	1	1	CD4T	Macrophage	Treg	264	2327	1.19256513858661	96	1.10328802624061	0.0519906778227621	1.01214776034813	1.0219499875055	1.06498471323734	1.09305160495638	1.14062371159994	1.18644864484594	1.22455236635214
1	1	1	CD4T	Stroma	Treg	197	2327	1.17061593638161	89	1.10986572388226	0.078601227997191	0.998747038108474	1.02341458875628	1.06856979661897	1.09510652403779	1.13421915417478	1.21598358434258	1.43105659183143
1	1	1	CD4T	Treg	Treg	303	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD4T	Tumor	Treg	748	2327	1.22084760742989	99	1.10198455302614	0.0419363030493068	1.02623325121937	1.03976637378291	1.0685029038838	1.09928991454477	1.12885005019844	1.1662345784963	1.19461773718371
1	1	1	CD4T	Bcell	Tumor	219	2327	0.587335297033513	0	0.765469919664688	0.0431874495972083	0.705473746553973	0.7139253037424	0.737995964655016	0.761530323397207	0.782960724884576	0.821730355475335	0.917054286880068
1	1	1	CD4T	CD4T	Tumor	229	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD4T	CD8T	Tumor	367	2327	0.825418095003951	98	0.7621015228428	0.0278958903159133	0.696624535102908	0.723659749476648	0.741354782861602	0.760913805007838	0.7799485527175	0.801450186552756	0.82931161173028
1	1	1	CD4T	Macrophage	Tumor	264	2327	0.886519142810691	98	0.767587160840857	0.0365878599755513	0.692262047452781	0.712568460414441	0.742604680267741	0.762286729027559	0.789052295881064	0.822199392696424	0.899430646728428
1	1	1	CD4T	Stroma	Tumor	197	2327	0.819762985695095	95	0.763687195508568	0.0344835237692602	0.703502814452419	0.707919792683311	0.740221749820904	0.761259726129573	0.788407202170997	0.819275786838207	0.833742000335189
1	1	1	CD4T	Treg	Tumor	303	2327	0.763343147858119	47	0.765778759679995	0.0351544336726793	0.711233057527803	0.724237855914565	0.743974339063353	0.765030780558672	0.777450850141453	0.808989816191868	0.886535339512947
1	1	1	CD4T	Tumor	Tumor	748	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD8T	Bcell	Bcell	219	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD8T	CD4T	Bcell	229	2327	1.88713825076515	100	1.4978123580164	0.0753246266682475	1.34030004094186	1.38914843765305	1.45370856296504	1.49610434750338	1.54442930221829	1.60385615576414	1.71497052490657
1	1	1	CD8T	CD8T	Bcell	367	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD8T	Macrophage	Bcell	264	2327	1.49747145077288	41	1.51582459579644	0.0808538015589507	1.40839639501216	1.42051527546426	1.46226899434552	1.5089559987751	1.53946335146897	1.63206467830389	1.83218273379776
1	1	1	CD8T	Stroma	Bcell	197	2327	1.25551242732807	1	1.51530345787359	0.0873508094189994	1.3153819556232	1.39868180323633	1.46084106224907	1.51774130065059	1.56226309408308	1.65690982685114	1.70794167342279
1	1	1	CD8T	Treg	Bcell	303	2327	1.30694009730388	0	1.5113888334751	0.0721639243151541	1.38260704267476	1.4055244327769	1.46247555295875	1.50801335024961	1.55839637395918	1.63571912455673	1.68589710307568
1	1	1	CD8T	Tumor	Bcell	748	2327	1.76323876474023	100	1.50708073629799	0.0525416241325521	1.41992882430224	1.42618682459741	1.4724008495653	1.50182009419577	1.54028707519369	1.58301744233421	1.67407642237826
1	1	1	CD8T	Bcell	CD4T	219	2327	1.33835887716851	3	1.47395633133172	0.0704037396461345	1.30737719182132	1.35947347678601	1.43701725803477	1.47031667511251	1.51645757663682	1.5972925457857	1.63825463155129
1	1	1	CD8T	CD4T	CD4T	229	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD8T	CD8T	CD4T	367	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD8T	Macrophage	CD4T	264	2327	1.14577148750606	0	1.49347722753811	0.0808172610255911	1.35759748528413	1.37877462724679	1.4411181909418	1.48083388773443	1.53585212824074	1.65703429184592	1.71566415615455
1	1	1	CD8T	Stroma	CD4T	197	2327	1.17186440724495	0	1.48399868992196	0.096418468270835	1.32262723993055	1.35869706307749	1.41648145572487	1.47976952922046	1.53608980644595	1.67740497325381	1.7713046803392
1	1	1	CD8T	Treg	CD4T	303	2327	1.20356939174619	0	1.4724843632889	0.0623135227444829	1.35049912081959	1.37436617455542	1.43017086958048	1.47413443327543	1.5094273249496	1.55883388095053	1.6039482165376
1	1	1	CD8T	Tumor	CD4T	748	2327	1.42434906282644	10	1.48141706926962	0.0464308625628365	1.38874119007565	1.40911520185359	1.44579377143696	1.48131347806438	1.51542787177006	1.5554737219431	1.57255739740271
1	1	1	CD8T	Bcell	Macrophage	219	2327	1.37871712544622	47	1.38888483561276	0.0719436048303682	1.25584688990377	1.29069654958315	1.34544826137854	1.38151395085695	1.41079772964471	1.50363255947522	1.62678972051024
1	1	1	CD8T	CD4T	Macrophage	229	2327	1.69762536349149	98	1.39771038531071	0.0919491811861367	1.25595834533553	1.2863857021496	1.34719977298248	1.38303942345316	1.42949586662665	1.53246881807206	1.75530806402189
1	1	1	CD8T	CD8T	Macrophage	367	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD8T	Macrophage	Macrophage	264	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD8T	Stroma	Macrophage	197	2327	1.20103121277482	1	1.3765240362705	0.0764394685746332	1.22892180653447	1.25411325516919	1.31957034187836	1.37923236945138	1.42990579059687	1.50200747943026	1.52722284959867
1	1	1	CD8T	Treg	Macrophage	303	2327	1.37544272488998	44	1.39251770806094	0.0719903022756715	1.25971633047406	1.29418270369977	1.3417236568182	1.38850220481806	1.42916082733288	1.51647914829267	1.6312155049992
1	1	1	CD8T	Tumor	Macrophage	748	2327	1.85903344000576	100	1.37166026839032	0.0433314735948699	1.29415259296995	1.30870948515456	1.33997677419868	1.36556213231591	1.40628180158851	1.44132753499302	1.4752638735434
1	1	1	CD8T	Bcell	Stroma	219	2327	1.18909801407608	0	1.58181205230511	0.0905847066473424	1.40583697625391	1.45769054142697	1.52312798012292	1.56850530574138	1.63060908808384	1.72517062258471	1.86944952637667
1	1	1	CD8T	CD4T	Stroma	229	2327	1.72072762764752	91	1.58950526676581	0.10737176546692	1.38611097877411	1.45757571852681	1.52631988280292	1.57173418587013	1.61861343423675	1.73535102932017	2.03003985201216
1	1	1	CD8T	CD8T	Stroma	367	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD8T	Macrophage	Stroma	264	2327	1.22171682606352	0	1.58204037014285	0.0683318667941469	1.43562718924115	1.47972608225643	1.52940075787435	1.58988022923741	1.62532434510589	1.67819005436958	1.71684077126689
1	1	1	CD8T	Stroma	Stroma	197	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD8T	Treg	Stroma	303	2327	1.38605926467128	0	1.57340857975618	0.0765298848903903	1.42058043613723	1.46452261762378	1.52495716552992	1.5554764317057	1.62283933366038	1.71143872780225	1.75702645763869
1	1	1	CD8T	Tumor	Stroma	748	2327	1.79131006300526	100	1.58541740100502	0.0581733480741982	1.47987256856042	1.50004566716743	1.54156308307316	1.58255425105881	1.62633518448419	1.68252712261918	1.70963114354542
1	1	1	CD8T	Bcell	Treg	219	2327	0.958777426581491	0	1.30282519545826	0.0734760609034928	1.18416922363611	1.21485620525387	1.25489110973368	1.27980300645486	1.34914356893458	1.44366362074531	1.54089176410662
1	1	1	CD8T	CD4T	Treg	229	2327	1.49495945238603	98	1.30650299538514	0.0673667135937631	1.19907427956931	1.20895323757695	1.25849169701748	1.30030267805885	1.34467078857882	1.41457189408646	1.5143848813319
1	1	1	CD8T	CD8T	Treg	367	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD8T	Macrophage	Treg	264	2327	1.23444784111889	8	1.30141261802671	0.0526539155654712	1.20947760644693	1.22881629319934	1.26459364708242	1.29432622358477	1.33704682651786	1.37966815254957	1.42936090554698
1	1	1	CD8T	Stroma	Treg	197	2327	1.1427271956833	0	1.29807941036399	0.0667101904888162	1.17439106987708	1.20753940939561	1.25405455981367	1.29159091755127	1.33729315424742	1.420661831759	1.4617365086813
1	1	1	CD8T	Treg	Treg	303	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	CD8T	Tumor	Treg	748	2327	1.41043478762326	98	1.30383603268536	0.0434466375766892	1.20050525871425	1.23493652708263	1.27644969624611	1.30213888883596	1.33041384786227	1.37014826008281	1.41433214062952
1	1	1	CD8T	Bcell	Tumor	219	2327	0.711519267214862	0	0.902846380430017	0.0450869201276444	0.809913923043882	0.834561536263408	0.871669281278607	0.899112791451542	0.934012035694113	0.965961500167915	1.01609254792065
1	1	1	CD8T	CD4T	Tumor	229	2327	0.898131427913387	48	0.906376135081173	0.0437207625431671	0.830828205076564	0.853200028838656	0.872321294780002	0.900342149029217	0.936822624128934	0.982756405197796	1.02573966697971
1	1	1	CD8T	CD8T	Tumor	367	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	CD8T	Macrophage	Tumor	264	2327	0.902492242876541	52	0.907653461970751	0.0436362318407663	0.831178803778348	0.855376520439397	0.882098145487956	0.896942283006328	0.929591403896134	0.985092937116979	1.01987554927178
1	1	1	CD8T	Stroma	Tumor	197	2327	0.7967853989704	0	0.899180268568649	0.0579100344590298	0.818111403228776	0.824062679641611	0.864608528489594	0.893740298768904	0.92485861909295	0.974153689692092	1.05485865369927
1	1	1	CD8T	Treg	Tumor	303	2327	0.743402802059012	0	0.90471739118851	0.034459288143603	0.841189462103093	0.848625427380344	0.883027986606528	0.905295989452481	0.926473159834862	0.954824866596147	0.990881466513104
1	1	1	CD8T	Tumor	Tumor	748	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	Macrophage	Bcell	Bcell	219	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	Macrophage	CD4T	Bcell	229	2327	1.4628998850076	89	1.36216729364832	0.0786471892393427	1.22241209388078	1.24966685192084	1.30988915904099	1.35380394493062	1.40491499533796	1.48159276527408	1.56642255384506
1	1	1	Macrophage	CD8T	Bcell	367	2327	1.39209346031897	79	1.34545204792763	0.0658545561768478	1.22028495744005	1.25213994415754	1.30296035193447	1.34316191822991	1.38274197004753	1.45057106981282	1.52257529697057
1	1	1	Macrophage	Macrophage	Bcell	264	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	Macrophage	Stroma	Bcell	197	2327	1.35505087539618	60	1.34559174196072	0.0754140387526703	1.1993676069426	1.24089162094014	1.29655224336974	1.33456946067044	1.39172818305889	1.48914303944216	1.58907626029989
1	1	1	Macrophage	Treg	Bcell	303	2327	1.24496451845863	5	1.33461471494046	0.0682358474394517	1.19230164631441	1.24591487714765	1.29591696436818	1.32830974831721	1.36775978974069	1.44318471577253	1.56327957586461
1	1	1	Macrophage	Tumor	Bcell	748	2327	1.33234898211248	41	1.34245857110984	0.0442282001810746	1.26353591186069	1.27831781562986	1.30763323883571	1.33884213615928	1.37667997156004	1.41114262690279	1.43635604985572
1	1	1	Macrophage	Bcell	CD4T	219	2327	1.34465353856896	71	1.31065124106284	0.0660874348897714	1.17885555536222	1.22142217532028	1.26612754577082	1.30835837270237	1.3517562729194	1.39846595819434	1.50868686301899
1	1	1	Macrophage	CD4T	CD4T	229	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	Macrophage	CD8T	CD4T	367	2327	1.0210782805829	0	1.32809394847419	0.0713799001641404	1.21344414727472	1.23368464014958	1.28195302847026	1.32141246295595	1.3548874573377	1.46719072335694	1.56060987749633
1	1	1	Macrophage	Macrophage	CD4T	264	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	Macrophage	Stroma	CD4T	197	2327	1.60488747168818	98	1.30885804977374	0.0947467127805582	1.15216441466228	1.18842732013701	1.23933312101963	1.30066411727742	1.35514158926663	1.48293199265513	1.63616598249998
1	1	1	Macrophage	Treg	CD4T	303	2327	1.44943108494788	99	1.31238329831173	0.0592912721968273	1.20105198023501	1.21872539254941	1.27048535173562	1.31042315884048	1.35067586707601	1.39926974618168	1.44058268927943
1	1	1	Macrophage	Tumor	CD4T	748	2327	1.01246695023622	0	1.31562548642769	0.0502385532271058	1.19803707424893	1.25295700842203	1.28207224502641	1.30938503470128	1.34219598448007	1.40459271945988	1.42416577730001
1	1	1	Macrophage	Bcell	CD8T	219	2327	1.20740966113119	99	1.07576927721572	0.055204354890171	0.937702823490577	0.989516268168737	1.04713633217042	1.07378387248277	1.10581586754358	1.16250598131495	1.18157647503118
1	1	1	Macrophage	CD4T	CD8T	229	2327	1.04253160274167	37	1.06929930234216	0.0554647642465062	0.977724075045315	0.988156327289027	1.03198131885947	1.06588198826531	1.09920536925281	1.15429643310685	1.19766801870502
1	1	1	Macrophage	CD8T	CD8T	367	2327	0	0	0	0	0	0	0	0	0	0	0
1	1	1	Macrophage	Macrophage	CD8T	264	2327	Inf	0	Inf		Inf	Inf	Inf	Inf	Inf	Inf	Inf
1	1	1	Macrophage	Stroma	CD8T	197	2327	1.48521919385462	100	1.070199059313	0.0676291651474611	0.946398388146711	0.984973021174459	1.03068501128064	1.06279658984685	1.09787305584265	1.17335289588359	1.29946797006954
1	1	1	Macrophage	Treg	CD8T	303	2327	1.69035859108251	100	1.07112673371704	0.0431187009493234	1.0003980731157	1.01611613720057	1.04146219753715	1.06479869093645	1.09599191284232	1.14088215561042	1.18954209580177
